Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearExperience,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,TenureRatio,YearsSincePromotionRatio,IncomePerYear,IncomeToAge,WorkLifeScore
42,0,1128,13,3,2,95,4,2,1,5538.0,5696,5.0,18,3,3,2.0,10.0,2.0,2,0.0,0.0,0.0,0.0,553.8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,66456.0,131.85714285714286,2
35,0,1180,2,2,2,90,3,2,4,5762.0,24442,2.0,14,3,3,1.0,15.0,6.0,3,7.0,7.0,1.0,7.0,384.1333333333333,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.4666666666666667,0.14285714285714285,69144.0,164.62857142857143,12
38,0,1336,2,3,1,100,3,1,2,2592.0,7129,5.0,13,3,4,3.0,13.0,3.0,3,11.0,10.0,3.0,8.0,199.3846153846154,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.8461538461538461,0.2727272727272727,31104.0,68.21052631578948,6
34,1,234,9,4,4,93,3,2,1,5346.0,6208,4.0,17,3,3,1.0,11.0,3.0,2,7.0,1.0,0.0,7.0,486.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.6363636363636364,0.0,64152.0,157.23529411764707,2
37,1,370,10,4,4,58,3,2,1,4213.0,4992,1.0,15,3,2,0.0,10.0,4.0,1,10.0,3.0,0.0,8.0,421.3,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1.0,0.0,50556.0,113.86486486486487,1
39,0,766,20,3,3,83,3,2,4,4127.0,19188,2.0,18,3,4,1.0,7.0,6.0,3,2.0,1.0,2.0,2.0,589.5714285714286,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.2857142857142857,1.0,49524.0,105.82051282051282,12
43,0,343,9,3,1,52,3,1,3,2438.0,24978,4.0,13,3,3,0.0,7.0,2.0,2,3.0,2.0,1.0,2.0,348.2857142857143,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.42857142857142855,0.3333333333333333,29256.0,56.69767441860465,6
41,0,447,5,3,2,85,4,2,2,6870.0,15530,3.0,12,3,1,0.0,11.0,3.0,1,3.0,2.0,1.0,2.0,624.5454545454545,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2727272727272727,0.3333333333333333,82440.0,167.5609756097561,2
41,0,796,4,1,3,81,3,3,3,10447.0,26458,0.0,13,3,4,1.0,23.0,3.0,4,22.0,14.0,11.855045939454717,5.0,454.2173913043478,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.9565217391304348,0.5388657245206689,125364.0,254.8048780487805,12
30,0,1092,10,3,1,64,3,3,3,9667.0,2739,9.0,14,3,2,0.0,9.0,3.0,3,7.0,7.0,0.0,2.0,1074.111111111111,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7777777777777778,0.0,116004.0,322.23333333333335,9
26,1,920,20,2,4,69,3,1,2,2148.0,6889,0.0,11,3,3,0.0,6.0,3.0,3,5.0,1.0,1.0,4.0,358.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0.8333333333333334,0.2,25776.0,82.61538461538461,6
46,1,261,21,2,4,66,3,2,2,8926.0,10842,4.0,22,4,4,1.0,13.0,2.0,4,9.0,7.0,3.0,7.0,686.6153846153846,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6923076923076923,0.3333333333333333,107112.0,194.04347826086956,8
40,0,1194,1,3,3,52,3,2,4,6513.0,9060,4.0,17,3,4,1.0,12.0,3.0,3,5.0,3.0,0.0,3.0,542.75,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4166666666666667,0.0,78156.0,162.825,12
34,0,810,8,2,2,92,4,2,3,6799.0,22128,1.0,21,4,3,2.0,10.0,5.0,3,10.0,8.0,4.0,8.0,679.9,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,1.0,0.4,81588.0,199.97058823529412,9
58,0,350,2,3,2,52,3,4,2,16291.0,22577,4.0,22,4,4,1.0,34.621936863279686,0.0,2,16.0,9.0,11.855045939454717,14.0,470.53982174169954,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.4621347460479524,0.7409403712159198,195492.0,280.87931034482756,4
35,0,185,23,4,2,91,1,1,3,2705.0,9696,0.0,16,3,2,1.0,6.0,2.0,4,5.0,4.0,0.0,3.0,450.8333333333333,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.8333333333333334,0.0,32460.0,77.28571428571429,12
47,0,1001,4,3,3,92,2,3,2,10333.0,19271,8.0,12,3,3,1.0,28.0,4.0,3,22.0,11.0,11.855045939454717,10.0,369.0357142857143,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.7857142857142857,0.5388657245206689,123996.0,219.85106382978722,6
40,0,750,12,3,2,47,3,2,1,4448.0,10748,2.0,12,3,2,1.0,15.0,3.0,3,7.0,4.0,7.0,7.0,296.53333333333336,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4666666666666667,1.0,53376.0,111.2,3
54,0,431,7,4,4,68,3,2,4,6854.0,15696,4.0,15,3,2,1.0,14.0,2.0,2,7.0,1.0,1.0,7.0,489.57142857142856,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.5,0.14285714285714285,82248.0,126.92592592592592,8
31,0,1125,7,4,1,68,3,3,1,9637.0,8277,2.0,14,3,4,2.0,9.0,3.0,3,3.0,2.0,2.0,2.0,1070.7777777777778,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.3333333333333333,0.6666666666666666,115644.0,310.8709677419355,3
28,0,1217,1,3,3,67,3,1,1,3591.0,12719,1.0,25,4,3,1.0,3.0,3.0,3,3.0,2.0,1.0,2.0,1197.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0,0.3333333333333333,43092.0,128.25,3
38,0,723,2,4,2,77,1,2,4,5405.0,4244,2.0,20,4,1,2.0,20.0,4.0,2,4.0,2.0,0.0,3.0,270.25,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,0.2,0.0,64860.0,142.23684210526315,8
26,0,572,10,3,3,46,3,2,4,4684.0,9125,1.0,13,3,1,0.0,5.0,4.0,3,5.0,3.0,1.0,2.0,936.8,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1.0,0.2,56208.0,180.15384615384616,12
58,0,1216,15,4,1,87,3,4,3,15787.0,21624,2.0,14,3,2,0.0,23.0,3.0,3,2.0,2.0,2.0,2.0,686.3913043478261,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,0.08695652173913043,1.0,189444.0,272.1896551724138,9
18,0,1431,14,3,2,33,3,1,3,1514.0,8018,1.0,16,3,3,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,0.0,18168.0,84.11111111111111,3
31,1,359,18,5,4,89,4,1,1,2956.0,21495,0.0,17,3,3,0.0,2.0,4.0,3,1.0,0.0,0.0,0.0,1478.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.5,0.0,35472.0,95.35483870967742,3
29,1,350,13,3,1,56,2,1,1,2335.0,3157,4.0,15,3,4,3.0,4.0,3.0,3,2.0,2.0,2.0,0.0,583.75,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0.5,1.0,28020.0,80.51724137931035,3
45,0,589,2,4,3,67,3,2,3,5154.0,19665,4.0,22,4,2,2.0,10.0,3.0,4,8.0,7.0,5.0,7.0,515.4,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.8,0.625,61848.0,114.53333333333333,12
36,0,430,2,4,4,73,3,2,2,6962.0,19573,4.0,22,4,4,1.0,15.0,2.0,3,1.0,0.0,0.0,0.0,464.1333333333333,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,0.06666666666666667,0.0,83544.0,193.38888888888889,6
43,0,1422,2,4,1,92,3,2,4,5675.0,19246,1.0,20,4,3,1.0,7.0,5.0,3,7.0,7.0,7.0,7.0,810.7142857142857,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1.0,1.0,68100.0,131.97674418604652,12
27,0,1297,5,2,4,53,3,1,4,2379.0,19826,0.0,14,3,3,0.0,6.0,3.0,2,5.0,4.0,0.0,2.0,396.5,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,0.8333333333333334,0.0,28548.0,88.11111111111111,8
29,0,574,20,1,4,40,3,1,4,3812.0,7003,1.0,13,3,2,0.0,11.0,3.0,4,11.0,8.0,3.0,10.0,346.54545454545456,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1.0,0.2727272727272727,45744.0,131.44827586206895,16
32,0,1318,10,4,4,79,3,2,4,4648.0,26075,8.0,13,3,3,0.0,4.0,2.0,4,0.0,0.0,0.0,0.0,1162.0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.0,0.0,55776.0,145.25,16
42,0,355,10,4,3,38,3,1,3,2936.0,6161,3.0,22,4,2,2.0,10.0,1.0,2,6.0,3.0,3.0,3.0,293.6,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,0.6,0.5,35232.0,69.9047619047619,6
47,0,207,9,4,2,64,3,1,3,2105.0,5411,4.0,12,3,3,0.0,7.0,2.0,3,2.0,2.0,2.0,0.0,300.7142857142857,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.2857142857142857,1.0,25260.0,44.787234042553195,9
46,0,706,2,2,4,82,3,3,4,8578.0,19989,3.0,14,3,3,1.0,12.0,4.0,2,9.0,8.0,4.0,7.0,714.8333333333334,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.75,0.4444444444444444,102936.0,186.47826086956522,8
28,0,280,1,2,3,43,3,1,4,2706.0,10494,1.0,15,3,2,1.0,3.0,2.0,3,3.0,2.0,2.0,2.0,902.0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.0,0.6666666666666666,32472.0,96.64285714285714,12
29,0,726,29,1,4,93,1,2,3,6384.0,21143,8.0,17,3,4,2.0,11.0,3.0,3,7.0,0.0,1.0,6.0,580.3636363636364,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6363636363636364,0.14285714285714285,76608.0,220.13793103448276,9
42,0,1142,8,3,4,81,3,1,3,3968.0,13624,4.0,13,3,4,0.0,8.0,3.0,3,0.0,0.0,0.0,0.0,496.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,47616.0,94.47619047619048,9
32,1,414,2,4,3,82,2,2,2,9907.0,26186,7.0,12,3,3,0.0,7.0,3.0,2,2.0,2.0,2.0,2.0,1415.2857142857142,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0.2857142857142857,1.0,118884.0,309.59375,4
46,0,1319,3,3,1,45,4,4,1,13225.0,7739,2.0,12,3,4,1.0,25.0,5.0,3,19.0,15.098662804692157,2.0,8.0,529.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.76,0.10526315789473684,158700.0,287.5,3
27,0,728,23,1,2,36,2,2,3,3540.0,7018,1.0,21,4,4,1.0,9.0,5.0,3,9.0,8.0,5.0,8.0,393.3333333333333,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.5555555555555556,42480.0,131.11111111111111,9
29,0,352,6,1,4,87,2,1,2,2804.0,15434,1.0,11,3,4,0.0,1.0,3.0,3,1.0,0.0,0.0,0.0,2804.0,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,1.0,0.0,33648.0,96.6896551724138,6
43,0,823,6,3,1,81,2,5,3,19392.0,22539,7.0,13,3,4,0.0,21.0,2.0,3,16.0,12.0,6.0,14.0,923.4285714285714,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.7619047619047619,0.375,232704.0,450.9767441860465,9
48,0,1224,10,3,4,91,2,5,2,19665.0,13583,4.0,12,3,4,0.0,29.0,3.0,3,22.0,10.0,11.855045939454717,9.0,678.1034482758621,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.7586206896551724,0.5388657245206689,235980.0,409.6875,6
29,1,459,24,2,4,73,2,1,4,2439.0,14753,1.0,24,4,2,0.0,1.0,3.0,2,1.0,0.0,1.0,0.0,2439.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,1.0,1.0,29268.0,84.10344827586206,8
46,1,1254,10,3,3,64,3,3,2,7314.0,14011,5.0,21,4,3,3.0,14.0,2.0,3,8.0,7.0,0.0,7.0,522.4285714285714,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.5714285714285714,0.0,87768.0,159.0,6
27,0,1131,15,3,4,77,2,1,1,4774.0,23844,0.0,19,3,4,1.0,8.0,2.0,2,7.0,6.0,7.0,3.0,596.75,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.875,1.0,57288.0,176.8148148148148,2
39,0,835,19,4,4,41,3,2,4,3902.0,5141,8.0,14,3,2,3.0,7.0,2.0,3,2.0,2.0,2.0,2.0,557.4285714285714,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.2857142857142857,1.0,46824.0,100.05128205128206,12
55,0,836,2,4,2,98,2,1,4,2662.0,7975,8.0,20,4,2,1.0,19.0,2.0,4,5.0,2.0,0.0,4.0,140.10526315789474,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,0.2631578947368421,0.0,31944.0,48.4,16
28,0,1172,3,3,2,78,3,1,2,2856.0,3692,1.0,19,3,4,1.0,1.0,3.0,3,1.0,0.0,0.0,0.0,2856.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,34272.0,102.0,6
30,1,945,9,3,2,89,3,1,4,1081.0,16019,1.0,13,3,3,0.0,1.0,3.0,2,1.0,0.0,0.0,0.0,1081.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,1.0,0.0,12972.0,36.03333333333333,8
22,1,391,7,1,4,75,3,1,2,2472.0,26092,1.0,23,4,1,0.0,1.0,2.0,3,1.0,0.0,0.0,0.0,2472.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,1.0,0.0,29664.0,112.36363636363636,6
36,0,1266,10,4,2,63,2,2,3,5673.0,6060,1.0,13,3,1,1.0,10.0,4.0,3,10.0,9.0,1.0,7.0,567.3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,1.0,0.1,68076.0,157.58333333333334,9
31,0,311,20,3,2,89,3,2,3,4197.0,18624,1.0,11,3,1,1.0,10.0,2.0,3,10.0,8.0,0.0,2.0,419.7,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,50364.0,135.38709677419354,9
34,0,1480,4,3,3,64,3,3,4,9713.0,24444,2.0,13,3,4,3.0,9.0,3.0,3,5.0,3.0,1.0,0.0,1079.2222222222222,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.5555555555555556,0.2,116556.0,285.6764705882353,12
29,0,592,7,3,4,59,3,1,1,2062.0,19384,3.0,14,3,2,0.0,11.0,2.0,3,3.0,2.0,1.0,2.0,187.45454545454547,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.2727272727272727,0.3333333333333333,24744.0,71.10344827586206,3
37,0,783,7,4,4,78,3,2,1,4284.0,13588,5.0,22,4,3,1.0,16.0,2.0,3,5.0,3.0,0.0,4.0,267.75,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.3125,0.0,51408.0,115.78378378378379,3
35,0,219,16,2,4,44,2,2,2,4788.0,25388,0.0,11,3,4,0.0,4.0,2.0,3,3.0,2.0,0.0,2.0,1197.0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,0.75,0.0,57456.0,136.8,6
45,0,556,25,2,2,93,2,2,4,5906.0,23888,0.0,13,3,4,2.0,10.0,2.0,2,9.0,8.0,3.0,8.0,590.6,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.9,0.3333333333333333,70872.0,131.24444444444444,8
36,0,1213,2,1,2,94,2,2,4,3886.0,4223,1.0,21,4,4,0.0,10.0,2.0,2,10.0,1.0,0.0,8.0,388.6,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,1.0,0.0,46632.0,107.94444444444444,8
40,0,1137,1,4,1,98,3,4,1,16823.0,18991,2.0,11,3,1,1.0,22.0,3.0,3,19.0,7.0,11.0,14.827537613321994,764.6818181818181,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.8636363636363636,0.5789473684210527,201876.0,420.575,3
26,0,482,1,2,2,90,2,1,3,2933.0,14908,1.0,13,3,3,1.0,1.0,3.0,2,1.0,0.0,1.0,0.0,2933.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,1.0,1.0,35196.0,112.8076923076923,6
27,0,511,2,2,1,89,4,2,3,6500.0,26997,0.0,14,3,2,0.0,9.0,5.0,2,8.0,7.0,0.0,7.0,722.2222222222222,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.8888888888888888,0.0,78000.0,240.74074074074073,6
48,0,117,22,3,4,58,3,4,4,17174.0,2437,3.0,11,3,2,1.0,24.0,3.0,3,22.0,15.098662804692157,4.0,7.0,715.5833333333334,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9166666666666666,0.18181818181818182,206088.0,357.7916666666667,12
44,0,170,1,4,2,78,4,2,1,5033.0,9364,2.0,15,3,4,1.0,10.0,5.0,3,2.0,0.0,2.0,2.0,503.3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.2,1.0,60396.0,114.38636363636364,3
34,1,967,16,4,4,85,1,1,1,2307.0,14460,1.0,23,4,2,1.0,5.0,2.0,3,5.0,2.0,3.0,0.0,461.4,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,1.0,0.6,27684.0,67.8529411764706,3
56,1,1162,24,2,1,97,3,1,4,2587.0,10261,1.0,16,3,4,0.0,5.0,3.0,3,4.0,2.0,1.0,0.0,517.4,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.8,0.25,31044.0,46.19642857142857,12
36,0,335,17,2,3,33,2,2,2,5507.0,16822,2.0,16,3,3,2.0,12.0,1.0,1,4.0,2.0,1.0,3.0,458.9166666666667,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.3333333333333333,0.25,66084.0,152.97222222222223,2
41,0,337,8,3,3,54,3,2,2,4393.0,26841,5.0,21,4,3,1.0,14.0,3.0,3,5.0,4.0,1.0,4.0,313.7857142857143,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.35714285714285715,0.2,52716.0,107.14634146341463,6
42,0,1396,6,3,3,83,3,3,1,13348.0,14842,9.0,13,3,2,1.0,18.0,3.0,4,13.0,7.0,5.0,7.0,741.5555555555555,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.7222222222222222,0.38461538461538464,160176.0,317.8095238095238,4
31,0,1079,10,2,3,86,3,2,4,6583.0,20115,2.0,11,3,4,1.0,8.0,2.0,3,5.0,2.0,1.0,4.0,822.875,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.625,0.2,78996.0,212.3548387096774,12
34,0,735,3,1,4,75,2,2,4,8103.0,16495,3.0,12,3,3,0.0,9.0,3.0,2,4.0,2.0,0.0,1.0,900.3333333333334,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.4444444444444444,0.0,97236.0,238.3235294117647,8
31,0,471,4,3,1,62,4,1,3,3978.0,16031,8.0,12,3,2,1.0,4.0,0.0,2,2.0,2.0,2.0,2.0,994.5,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5,1.0,47736.0,128.32258064516128,6
26,0,1096,6,3,3,61,4,1,4,2544.0,7102,0.0,18,3,1,1.0,8.0,3.0,3,7.0,7.0,7.0,7.0,318.0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0.875,1.0,30528.0,97.84615384615384,12
45,0,1297,1,4,2,44,3,2,3,5399.0,14511,4.0,12,3,3,0.0,12.0,3.0,3,4.0,2.0,0.0,3.0,449.9166666666667,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,0.0,64788.0,119.97777777777777,9
33,0,217,10,4,2,43,3,2,3,5487.0,10410,1.0,14,3,2,0.0,10.0,2.0,2,10.0,4.0,0.0,9.0,548.7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1.0,0.0,65844.0,166.27272727272728,6
28,0,783,1,2,3,42,2,2,4,6834.0,19255,1.0,12,3,3,1.0,7.0,2.0,3,7.0,7.0,0.0,7.0,976.2857142857143,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,1.0,0.0,82008.0,244.07142857142858,12
29,1,746,24,3,3,45,4,1,1,1091.0,10642,1.0,17,3,4,0.0,1.0,3.0,3,1.0,0.0,0.0,0.0,1091.0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,1.0,0.0,13092.0,37.62068965517241,3
